user_id	video_id
604905	TV259
604905	TV231
604905	TV232
111400	TV128
111400	TV185
111400	TV214
111400	TV237
111400	TV276
111400	TV569
593918	TV189
593918	TV215
593918	TV259
593918	TV216
593918	TV276
593918	TV202
369874	TV248
369874	TV239
369874	TV128
369874	TV185
369874	TV189
369874	TV235
500878	TV259
500878	TV266
500878	TV276
500878	TV253
500878	TV249
500878	TV252
263835	TV239
263835	TV189
263835	TV235
263835	TV215
263835	TV259
263835	TV204
720799	TV248
720799	TV237
720799	TV569
720799	TV221
720799	TV202
720799	TV249
425110	TV128
425110	TV185
425110	TV235
425110	TV215
425110	TV259
425110	TV266
359172	TV215
359172	TV231
359172	TV159
359172	TV202
359172	TV252
359172	TV138
590338	TV214
590338	TV259
590338	TV201
590338	TV237
590338	TV216
590338	TV276
651716	TV231
651716	TV237
651716	TV232
651716	TV216
651716	TV221
651716	TV202
323549	TV189
323549	TV235
323549	TV214
323549	TV259
323549	TV231
323549	TV216
336266	TV128
336266	TV185
336266	TV214
336266	TV231
336266	TV237
336266	TV232
860663	TV248
860663	TV185
860663	TV214
860663	TV215
860663	TV259
860663	TV569
693891	TV214
693891	TV259
693891	TV253
693891	TV249
693891	TV138
693891	TV267
265351	TV128
265351	TV189
265351	TV214
265351	TV259
265351	TV266
265351	TV204
707718	TV234
707718	TV235
707718	TV215
707718	TV159
707718	TV249
707718	TV003
698856	TV239
698856	TV234
698856	TV189
698856	TV235
698856	TV259
698856	TV266
388736	TV214
388736	TV204
388736	TV237
388736	TV276
388736	TV569
388736	TV221
252322	TV128
252322	TV189
252322	TV231
252322	TV201
252322	TV237
252322	TV232
316630	TV248
316630	TV239
316630	TV128
316630	TV185
316630	TV189
316630	TV235
657555	TV248
657555	TV185
657555	TV189
657555	TV231
657555	TV237
657555	TV202
577937	TV239
577937	TV189
577937	TV266
577937	TV201
577937	TV237
577937	TV216
609897	TV214
609897	TV215
609897	TV237
609897	TV221
609897	TV159
609897	TV138
220775	TV189
220775	TV235
220775	TV214
220775	TV215
220775	TV259
220775	TV231
235883	TV128
235883	TV189
235883	TV235
235883	TV214
235883	TV259
235883	TV201
476635	TV248
476635	TV189
476635	TV214
476635	TV215
476635	TV266
476635	TV201
655898	TV214
655898	TV231
655898	TV201
655898	TV237
655898	TV216
655898	TV276
597311	TV185
597311	TV189
597311	TV215
597311	TV201
597311	TV204
597311	TV216
754943	TV234
754943	TV128
754943	TV189
754943	TV214
754943	TV266
754943	TV204
41483	TV239
41483	TV266
41483	TV204
41483	TV237
41483	TV232
41483	TV216
361158	TV248
361158	TV239
361158	TV234
361158	TV185
361158	TV189
361158	TV235
759140	TV248
759140	TV239
759140	TV235
759140	TV266
759140	TV231
759140	TV237
499078	TV215
499078	TV237
499078	TV216
499078	TV276
499078	TV221
499078	TV253
571954	TV248
571954	TV239
571954	TV259
571954	TV266
571954	TV231
571954	TV201
601774	TV248
601774	TV185
601774	TV189
601774	TV215
601774	TV259
601774	TV266
611668	TV185
611668	TV215
611668	TV266
611668	TV231
611668	TV569
611668	TV138
539759	TV189
539759	TV259
539759	TV231
539759	TV201
539759	TV276
539759	TV253
829974	TV128
829974	TV189
829974	TV215
829974	TV204
829974	TV159
829974	TV202
311934	TV128
311934	TV185
311934	TV214
311934	TV215
311934	TV266
311934	TV231
106719	TV128
106719	TV185
106719	TV189
106719	TV214
106719	TV237
106719	TV221
331482	TV248
331482	TV185
331482	TV214
331482	TV201
331482	TV204
331482	TV232
154342	TV189
154342	TV214
154342	TV231
154342	TV232
154342	TV569
154342	TV253
89592	TV235
89592	TV204
89592	TV276
89592	TV159
89592	TV252
89592	TV138
359536	TV128
359536	TV185
359536	TV215
359536	TV259
359536	TV266
359536	TV237
8374	TV185
8374	TV259
8374	TV266
8374	TV231
8374	TV201
8374	TV216
529511	TV189
529511	TV235
529511	TV215
529511	TV231
529511	TV237
529511	TV216
323250	TV234
323250	TV185
323250	TV214
323250	TV215
323250	TV266
323250	TV231
375713	TV235
375713	TV266
375713	TV204
375713	TV237
375713	TV216
375713	TV253
53311	TV248
53311	TV239
53311	TV234
53311	TV128
53311	TV185
53311	TV235
509298	TV239
509298	TV234
509298	TV185
509298	TV215
509298	TV259
509298	TV266
609236	TV239
609236	TV189
609236	TV215
609236	TV201
609236	TV216
609236	TV249
24649	TV189
24649	TV235
24649	TV266
24649	TV231
24649	TV216
24649	TV276
353342	TV214
353342	TV215
353342	TV237
353342	TV232
353342	TV216
353342	TV569
357143	TV248
357143	TV239
357143	TV189
357143	TV214
357143	TV259
357143	TV201
358066	TV248
358066	TV239
358066	TV189
358066	TV235
358066	TV214
358066	TV215
263598	TV239
263598	TV189
263598	TV235
263598	TV231
263598	TV237
263598	TV569
306221	TV189
306221	TV215
306221	TV237
306221	TV232
306221	TV221
306221	TV249
697206	TV189
697206	TV215
697206	TV201
697206	TV216
697206	TV569
697206	TV221
385342	TV239
385342	TV185
385342	TV235
385342	TV215
385342	TV231
385342	TV216
340015	TV128
340015	TV185
340015	TV235
340015	TV215
340015	TV232
340015	TV276
598066	TV189
598066	TV214
598066	TV215
598066	TV266
598066	TV276
598066	TV569
529921	TV185
529921	TV189
529921	TV215
529921	TV253
529921	TV202
529921	TV138
317761	TV239
317761	TV185
317761	TV214
317761	TV231
317761	TV201
317761	TV204
254292	TV248
254292	TV239
254292	TV128
254292	TV189
254292	TV235
254292	TV215
361666	TV189
361666	TV214
361666	TV259
361666	TV231
361666	TV276
361666	TV569
273178	TV248
273178	TV239
273178	TV189
273178	TV231
273178	TV216
273178	TV276
31895	TV248
31895	TV214
31895	TV231
31895	TV201
31895	TV237
31895	TV276
607668	TV248
607668	TV189
607668	TV259
607668	TV231
607668	TV201
607668	TV237
225995	TV214
225995	TV569
225995	TV144
225995	TV262
225995	TV188
225995	TV224
467229	TV189
467229	TV214
467229	TV201
467229	TV204
467229	TV237
467229	TV216
41699	TV248
41699	TV185
41699	TV189
41699	TV215
41699	TV259
41699	TV232
644106	TV234
644106	TV128
644106	TV185
644106	TV235
644106	TV214
644106	TV215
405153	TV189
405153	TV231
405153	TV232
405153	TV276
405153	TV569
405153	TV202
171153	TV248
171153	TV239
171153	TV234
171153	TV128
171153	TV185
171153	TV189
420390	TV248
420390	TV239
420390	TV234
420390	TV185
420390	TV189
420390	TV215
705477	TV234
705477	TV235
705477	TV214
705477	TV259
705477	TV266
705477	TV237
705421	TV185
705421	TV231
705421	TV276
705421	TV221
705421	TV253
705421	TV159
861769	TV248
861769	TV185
861769	TV235
861769	TV215
861769	TV259
861769	TV237
341062	TV234
341062	TV235
341062	TV259
341062	TV266
341062	TV204
341062	TV232
721245	TV128
721245	TV235
721245	TV214
721245	TV215
721245	TV204
721245	TV237
207717	TV235
207717	TV215
207717	TV266
207717	TV231
207717	TV201
207717	TV237
298376	TV235
298376	TV215
298376	TV232
298376	TV216
298376	TV276
298376	TV159
515420	TV185
515420	TV214
515420	TV266
515420	TV201
515420	TV276
515420	TV569
539506	TV235
539506	TV214
539506	TV259
539506	TV266
539506	TV231
539506	TV201
670866	TV189
670866	TV215
670866	TV231
670866	TV237
670866	TV216
670866	TV276
597050	TV128
597050	TV231
597050	TV237
597050	TV159
597050	TV202
597050	TV317
119534	TV128
119534	TV185
119534	TV189
119534	TV215
119534	TV231
119534	TV204
22010	TV214
22010	TV215
22010	TV237
22010	TV276
22010	TV252
22010	TV138
767014	TV248
767014	TV239
767014	TV235
767014	TV214
767014	TV259
767014	TV266
565819	TV248
565819	TV239
565819	TV214
565819	TV266
565819	TV237
565819	TV216
469433	TV248
469433	TV239
469433	TV185
469433	TV189
469433	TV214
469433	TV215
364252	TV215
364252	TV231
364252	TV201
364252	TV204
364252	TV237
364252	TV216
738815	TV189
738815	TV215
738815	TV266
738815	TV201
738815	TV204
738815	TV237
350304	TV214
350304	TV215
350304	TV237
350304	TV216
350304	TV569
350304	TV221
429075	TV234
429075	TV185
429075	TV214
429075	TV266
429075	TV231
429075	TV201
266304	TV189
266304	TV214
266304	TV259
266304	TV266
266304	TV201
266304	TV204
342027	TV234
342027	TV185
342027	TV189
342027	TV235
342027	TV259
342027	TV266
679651	TV259
679651	TV266
679651	TV237
679651	TV276
679651	TV221
679651	TV202
333207	TV215
333207	TV201
333207	TV216
333207	TV249
333207	TV317
333207	TV144
382468	TV128
382468	TV185
382468	TV189
382468	TV235
382468	TV214
382468	TV215
344820	TV189
344820	TV214
344820	TV215
344820	TV204
344820	TV159
344820	TV249
108	TV248
108	TV237
108	TV276
108	TV569
108	TV221
108	TV202
678651	TV239
678651	TV128
678651	TV185
678651	TV189
678651	TV215
678651	TV266
463162	TV189
463162	TV235
463162	TV215
463162	TV259
463162	TV266
463162	TV231
603202	TV189
603202	TV235
603202	TV215
603202	TV231
603202	TV201
603202	TV237
372168	TV239
372168	TV234
372168	TV128
372168	TV185
372168	TV189
372168	TV214
647355	TV214
647355	TV215
647355	TV231
647355	TV237
647355	TV202
647355	TV252
707221	TV128
707221	TV185
707221	TV259
707221	TV231
707221	TV204
707221	TV237
567320	TV248
567320	TV189
567320	TV214
567320	TV215
567320	TV259
567320	TV266
648820	TV248
648820	TV237
648820	TV569
648820	TV202
648820	TV003
648820	TV144
353873	TV239
353873	TV189
353873	TV214
353873	TV215
353873	TV201
353873	TV204
61840	TV189
61840	TV231
61840	TV201
61840	TV569
61840	TV221
61840	TV249
83363	TV234
83363	TV235
83363	TV215
83363	TV231
83363	TV201
83363	TV159
255790	TV248
255790	TV185
255790	TV189
255790	TV215
255790	TV201
255790	TV237
470562	TV189
470562	TV215
470562	TV231
470562	TV221
470562	TV252
470562	TV003
674439	TV248
674439	TV128
674439	TV185
674439	TV189
674439	TV215
674439	TV201
343784	TV248
343784	TV239
343784	TV234
343784	TV128
343784	TV185
343784	TV189
618418	TV248
618418	TV259
618418	TV266
618418	TV231
618418	TV237
618418	TV276
490545	TV189
490545	TV214
490545	TV215
490545	TV259
490545	TV237
490545	TV569
156919	TV248
156919	TV189
156919	TV214
156919	TV215
156919	TV231
156919	TV237
726769	TV248
726769	TV216
726769	TV221
726769	TV202
726769	TV003
726769	TV317
43774	TV185
43774	TV259
43774	TV266
43774	TV201
43774	TV232
43774	TV276
338906	TV239
338906	TV128
338906	TV185
338906	TV214
338906	TV266
338906	TV231
722610	TV215
722610	TV276
722610	TV249
722610	TV138
722610	TV003
722610	TV111
417195	TV215
417195	TV231
417195	TV201
417195	TV204
417195	TV216
417195	TV202
617529	TV266
617529	TV231
617529	TV201
617529	TV237
617529	TV276
617529	TV569
476113	TV215
476113	TV221
476113	TV202
476113	TV267
476113	TV268
476113	TV117
250669	TV189
250669	TV569
250669	TV221
250669	TV202
250669	TV161
250669	TV188
638254	TV128
638254	TV185
638254	TV189
638254	TV214
638254	TV201
638254	TV237
338212	TV185
338212	TV189
338212	TV214
338212	TV215
338212	TV201
338212	TV216
420090	TV248
420090	TV239
420090	TV185
420090	TV189
420090	TV235
420090	TV215
294983	TV235
294983	TV216
294983	TV221
294983	TV159
294983	TV202
294983	TV144
585546	TV189
585546	TV235
585546	TV214
585546	TV215
585546	TV266
585546	TV232
276003	TV128
276003	TV185
276003	TV235
276003	TV259
276003	TV266
276003	TV232
257240	TV239
257240	TV235
257240	TV266
257240	TV231
257240	TV204
257240	TV237
211629	TV248
211629	TV239
211629	TV128
211629	TV185
211629	TV235
211629	TV215
849402	TV235
849402	TV237
849402	TV232
849402	TV216
849402	TV221
849402	TV159
668337	TV248
668337	TV185
668337	TV215
668337	TV266
668337	TV204
668337	TV237
349100	TV239
349100	TV189
349100	TV235
349100	TV214
349100	TV215
349100	TV266
189846	TV128
189846	TV214
189846	TV215
189846	TV201
189846	TV204
189846	TV003
379779	TV234
379779	TV235
379779	TV214
379779	TV231
379779	TV204
379779	TV237
556754	TV234
556754	TV185
556754	TV189
556754	TV235
556754	TV215
556754	TV231
461351	TV128
461351	TV235
461351	TV259
461351	TV232
461351	TV216
461351	TV276
120069	TV189
120069	TV235
120069	TV259
120069	TV204
120069	TV216
120069	TV159
386629	TV248
386629	TV189
386629	TV266
386629	TV201
386629	TV204
386629	TV237
542184	TV234
542184	TV128
542184	TV214
542184	TV259
542184	TV266
542184	TV231
610241	TV185
610241	TV231
610241	TV204
610241	TV237
610241	TV232
610241	TV569
411545	TV235
411545	TV259
411545	TV231
411545	TV204
411545	TV232
411545	TV216
191200	TV215
191200	TV276
191200	TV569
191200	TV221
191200	TV202
191200	TV249
355819	TV248
355819	TV239
355819	TV235
355819	TV214
355819	TV215
355819	TV232
589041	TV128
589041	TV214
589041	TV215
589041	TV266
589041	TV237
589041	TV569
358463	TV239
358463	TV214
358463	TV215
358463	TV259
358463	TV231
358463	TV201
861022	TV239
861022	TV128
861022	TV214
861022	TV259
861022	TV204
861022	TV232
200798	TV234
200798	TV128
200798	TV185
200798	TV235
200798	TV214
200798	TV215
422859	TV234
422859	TV189
422859	TV214
422859	TV215
422859	TV266
422859	TV231
350333	TV248
350333	TV239
350333	TV128
350333	TV189
350333	TV235
350333	TV231
318308	TV248
318308	TV189
318308	TV214
318308	TV231
318308	TV201
318308	TV204
298742	TV248
298742	TV128
298742	TV185
298742	TV189
298742	TV235
298742	TV215
344816	TV189
344816	TV214
344816	TV215
344816	TV259
344816	TV231
344816	TV237
380770	TV128
380770	TV185
380770	TV189
380770	TV235
380770	TV214
380770	TV259
810795	TV128
810795	TV214
810795	TV266
810795	TV237
810795	TV003
810795	TV317
314725	TV235
314725	TV237
314725	TV216
314725	TV569
314725	TV159
314725	TV252
221826	TV189
221826	TV215
221826	TV231
221826	TV201
221826	TV204
221826	TV232
606285	TV189
606285	TV214
606285	TV215
606285	TV201
606285	TV232
606285	TV221
591206	TV214
591206	TV215
591206	TV259
591206	TV266
591206	TV231
591206	TV237
580494	TV248
580494	TV239
580494	TV234
580494	TV128
580494	TV185
580494	TV259
207298	TV189
207298	TV235
207298	TV215
207298	TV216
207298	TV569
207298	TV159
384447	TV248
384447	TV239
384447	TV128
384447	TV185
384447	TV214
384447	TV215
728653	TV234
728653	TV189
728653	TV235
728653	TV214
728653	TV215
728653	TV259
382102	TV189
382102	TV215
382102	TV259
382102	TV231
382102	TV204
382102	TV237
219979	TV189
219979	TV235
219979	TV266
219979	TV231
219979	TV201
219979	TV204
641970	TV189
641970	TV214
641970	TV259
641970	TV201
641970	TV216
641970	TV221
758726	TV248
758726	TV235
758726	TV214
758726	TV259
758726	TV237
758726	TV232
223345	TV185
223345	TV189
223345	TV215
223345	TV259
223345	TV266
223345	TV237
302866	TV189
302866	TV259
302866	TV237
302866	TV232
302866	TV216
302866	TV276
609764	TV128
609764	TV189
609764	TV215
609764	TV201
609764	TV204
609764	TV237
521791	TV189
521791	TV214
521791	TV259
521791	TV231
521791	TV201
521791	TV204
251651	TV214
251651	TV215
251651	TV266
251651	TV201
251651	TV237
251651	TV216
721893	TV214
721893	TV215
721893	TV231
721893	TV216
721893	TV221
721893	TV202
298297	TV248
298297	TV189
298297	TV235
298297	TV214
298297	TV215
298297	TV266
335524	TV234
335524	TV235
335524	TV214
335524	TV201
335524	TV204
335524	TV237
419183	TV234
419183	TV128
419183	TV185
419183	TV189
419183	TV215
419183	TV266
336797	TV214
336797	TV215
336797	TV266
336797	TV201
336797	TV237
336797	TV216
763748	TV189
763748	TV235
763748	TV259
763748	TV231
763748	TV204
763748	TV237
874342	TV239
874342	TV214
874342	TV259
874342	TV266
874342	TV201
874342	TV204
480675	TV235
480675	TV214
480675	TV259
480675	TV237
480675	TV276
480675	TV569
406927	TV189
406927	TV266
406927	TV231
406927	TV237
406927	TV221
406927	TV202
48102	TV248
48102	TV234
48102	TV128
48102	TV185
48102	TV189
48102	TV235
379240	TV189
379240	TV235
379240	TV214
379240	TV215
379240	TV231
379240	TV237
94772	TV185
94772	TV189
94772	TV266
94772	TV201
94772	TV276
94772	TV569
385699	TV239
385699	TV234
385699	TV189
385699	TV235
385699	TV214
385699	TV215
667856	TV248
667856	TV189
667856	TV215
667856	TV201
667856	TV204
667856	TV237
414095	TV189
414095	TV235
414095	TV215
414095	TV216
414095	TV159
414095	TV202
312323	TV231
312323	TV237
312323	TV232
312323	TV276
312323	TV569
312323	TV221
279228	TV214
279228	TV215
279228	TV231
279228	TV237
279228	TV232
279228	TV276
421183	TV128
421183	TV185
421183	TV189
421183	TV214
421183	TV215
421183	TV259
759985	TV239
759985	TV235
759985	TV214
759985	TV216
759985	TV276
759985	TV569
587015	TV248
587015	TV189
587015	TV214
587015	TV215
587015	TV266
587015	TV201
429994	TV248
429994	TV239
429994	TV128
429994	TV235
429994	TV231
429994	TV201
311488	TV189
311488	TV215
311488	TV259
311488	TV201
311488	TV216
311488	TV003
318584	TV239
318584	TV266
318584	TV231
318584	TV237
318584	TV232
318584	TV216
527586	TV214
527586	TV231
527586	TV204
527586	TV569
527586	TV138
527586	TV003
39626	TV185
39626	TV189
39626	TV259
39626	TV266
39626	TV201
39626	TV237
732475	TV214
732475	TV215
732475	TV231
732475	TV201
732475	TV204
732475	TV569
349039	TV185
349039	TV189
349039	TV215
349039	TV259
349039	TV201
349039	TV204
663685	TV214
663685	TV232
663685	TV216
663685	TV276
663685	TV569
663685	TV249
454612	TV185
454612	TV189
454612	TV235
454612	TV214
454612	TV215
454612	TV266
830665	TV214
830665	TV215
830665	TV237
830665	TV221
830665	TV202
830665	TV003
864184	TV235
864184	TV259
864184	TV231
864184	TV232
864184	TV216
864184	TV569
645564	TV259
645564	TV266
645564	TV231
645564	TV237
645564	TV221
645564	TV253
767743	TV234
767743	TV235
767743	TV214
767743	TV215
767743	TV201
767743	TV232
55916	TV248
55916	TV239
55916	TV234
55916	TV128
55916	TV185
55916	TV189
276941	TV259
276941	TV266
276941	TV231
276941	TV232
276941	TV569
276941	TV221
447169	TV239
447169	TV214
447169	TV259
447169	TV266
447169	TV237
447169	TV276
564908	TV248
564908	TV239
564908	TV189
564908	TV235
564908	TV214
564908	TV215
715476	TV185
715476	TV189
715476	TV266
715476	TV237
715476	TV276
715476	TV202
321717	TV128
321717	TV185
321717	TV189
321717	TV214
321717	TV215
321717	TV201
326282	TV237
326282	TV221
326282	TV253
326282	TV257
326282	TV140
326282	TV591
596090	TV234
596090	TV235
596090	TV259
596090	TV201
596090	TV232
596090	TV276
434793	TV185
434793	TV189
434793	TV259
434793	TV231
434793	TV276
434793	TV221
740967	TV189
740967	TV215
740967	TV216
740967	TV276
740967	TV221
740967	TV202
335753	TV248
335753	TV234
335753	TV185
335753	TV189
335753	TV235
335753	TV259
649024	TV185
649024	TV214
649024	TV259
649024	TV201
649024	TV221
649024	TV159
184547	TV128
184547	TV185
184547	TV189
184547	TV214
184547	TV215
184547	TV259
813275	TV189
813275	TV231
813275	TV569
813275	TV221
813275	TV202
813275	TV249
320194	TV185
320194	TV189
320194	TV204
320194	TV253
320194	TV159
320194	TV202
354358	TV248
354358	TV189
354358	TV235
354358	TV215
354358	TV138
354358	TV317
573987	TV259
573987	TV201
573987	TV204
573987	TV232
573987	TV216
573987	TV276
424887	TV185
424887	TV189
424887	TV215
424887	TV231
424887	TV237
424887	TV569
735736	TV239
735736	TV215
735736	TV259
735736	TV266
735736	TV231
735736	TV201
371346	TV234
371346	TV214
371346	TV237
371346	TV569
371346	TV253
371346	TV003
765893	TV128
765893	TV231
765893	TV204
765893	TV237
765893	TV232
765893	TV216
334591	TV248
334591	TV239
334591	TV189
334591	TV235
334591	TV215
334591	TV259
575903	TV185
575903	TV189
575903	TV215
575903	TV259
575903	TV266
575903	TV231
228345	TV128
228345	TV215
228345	TV259
228345	TV231
228345	TV201
228345	TV204
240622	TV214
240622	TV215
240622	TV231
240622	TV204
240622	TV216
240622	TV221
848863	TV239
848863	TV189
848863	TV214
848863	TV215
848863	TV266
848863	TV231
615042	TV189
615042	TV214
615042	TV259
615042	TV266
615042	TV232
615042	TV276
349320	TV248
349320	TV128
349320	TV214
349320	TV215
349320	TV231
349320	TV204
518554	TV189
518554	TV235
518554	TV231
518554	TV204
518554	TV232
518554	TV221
164596	TV234
164596	TV189
164596	TV214
164596	TV215
164596	TV201
164596	TV237
461083	TV248
461083	TV239
461083	TV234
461083	TV185
461083	TV259
461083	TV266
308313	TV234
308313	TV231
308313	TV201
308313	TV237
308313	TV232
308313	TV216
103746	TV185
103746	TV189
103746	TV235
103746	TV215
103746	TV232
103746	TV216
776863	TV239
776863	TV128
776863	TV185
776863	TV189
776863	TV214
776863	TV215
600012	TV266
600012	TV231
600012	TV216
600012	TV276
600012	TV252
600012	TV138
596819	TV231
596819	TV569
596819	TV202
596819	TV111
596819	TV317
596819	TV267
595645	TV234
595645	TV128
595645	TV185
595645	TV214
595645	TV215
595645	TV259
29941	TV189
29941	TV235
29941	TV215
29941	TV231
29941	TV204
29941	TV237
582719	TV248
582719	TV239
582719	TV234
582719	TV185
582719	TV235
582719	TV215
680775	TV239
680775	TV189
680775	TV214
680775	TV266
680775	TV231
680775	TV204
711952	TV248
711952	TV239
711952	TV185
711952	TV259
711952	TV266
711952	TV231
680281	TV248
680281	TV189
680281	TV237
680281	TV216
680281	TV569
680281	TV202
415462	TV248
415462	TV234
415462	TV128
415462	TV214
415462	TV259
415462	TV266
154650	TV239
154650	TV128
154650	TV235
154650	TV215
154650	TV259
154650	TV266
778140	TV239
778140	TV234
778140	TV128
778140	TV235
778140	TV214
778140	TV266
403653	TV276
403653	TV221
403653	TV138
403653	TV317
403653	TV140
403653	TV162
607089	TV239
607089	TV214
607089	TV231
607089	TV237
607089	TV216
607089	TV276
700165	TV189
700165	TV221
700165	TV202
700165	TV249
700165	TV138
700165	TV317
166424	TV189
166424	TV235
166424	TV215
166424	TV266
166424	TV231
166424	TV201
872148	TV248
872148	TV239
872148	TV234
872148	TV128
872148	TV189
872148	TV214
356544	TV234
356544	TV189
356544	TV215
356544	TV231
356544	TV201
356544	TV237
675879	TV239
675879	TV189
675879	TV214
675879	TV215
675879	TV259
675879	TV232
358823	TV189
358823	TV231
358823	TV204
358823	TV569
358823	TV221
358823	TV138
162846	TV248
162846	TV185
162846	TV189
162846	TV214
162846	TV259
162846	TV266
147052	TV235
147052	TV266
147052	TV201
147052	TV232
147052	TV276
147052	TV159
335619	TV239
335619	TV215
335619	TV231
335619	TV569
335619	TV221
335619	TV202
233114	TV231
233114	TV204
233114	TV232
233114	TV276
233114	TV221
233114	TV144
359353	TV214
359353	TV276
359353	TV221
359353	TV138
359353	TV003
359353	TV144
66227	TV248
66227	TV234
66227	TV189
66227	TV259
66227	TV266
66227	TV201
397128	TV214
397128	TV259
397128	TV266
397128	TV201
397128	TV204
397128	TV569
249742	TV214
249742	TV215
249742	TV259
249742	TV201
249742	TV237
249742	TV232
867806	TV248
867806	TV234
867806	TV128
867806	TV189
867806	TV259
867806	TV266
587646	TV231
587646	TV237
587646	TV232
587646	TV569
587646	TV221
587646	TV253
380158	TV234
380158	TV235
380158	TV215
380158	TV266
380158	TV231
380158	TV201
377432	TV239
377432	TV189
377432	TV235
377432	TV215
377432	TV231
377432	TV204
290305	TV239
290305	TV189
290305	TV231
290305	TV201
290305	TV204
290305	TV237
880336	TV128
880336	TV185
880336	TV235
880336	TV214
880336	TV259
880336	TV266
416572	TV128
416572	TV185
416572	TV189
416572	TV235
416572	TV214
416572	TV215
20497	TV185
20497	TV189
20497	TV235
20497	TV259
20497	TV204
20497	TV237
881531	TV189
881531	TV215
881531	TV201
881531	TV204
881531	TV276
881531	TV569
353022	TV248
353022	TV128
353022	TV185
353022	TV235
353022	TV214
353022	TV266
290300	TV185
290300	TV189
290300	TV214
290300	TV215
290300	TV201
290300	TV221
18877	TV266
18877	TV237
18877	TV276
18877	TV111
18877	TV317
18877	TV267
527062	TV128
527062	TV214
527062	TV215
527062	TV266
527062	TV232
527062	TV159
21948	TV189
21948	TV237
21948	TV232
21948	TV202
21948	TV249
21948	TV111
779749	TV128
779749	TV189
779749	TV215
779749	TV259
779749	TV266
779749	TV237
312456	TV248
312456	TV185
312456	TV189
312456	TV215
312456	TV231
312456	TV201
245240	TV239
245240	TV189
245240	TV215
245240	TV201
245240	TV276
245240	TV221
371838	TV248
371838	TV214
371838	TV266
371838	TV231
371838	TV204
371838	TV237
350210	TV185
350210	TV189
350210	TV235
350210	TV214
350210	TV215
350210	TV204
780854	TV248
780854	TV239
780854	TV234
780854	TV214
780854	TV215
780854	TV201
329110	TV214
329110	TV204
329110	TV237
329110	TV569
329110	TV221
329110	TV253
431908	TV234
431908	TV128
431908	TV189
431908	TV235
431908	TV266
431908	TV204
402720	TV189
402720	TV215
402720	TV259
402720	TV204
402720	TV237
402720	TV216
733867	TV235
733867	TV259
733867	TV237
733867	TV216
733867	TV569
733867	TV202
301644	TV234
301644	TV128
301644	TV185
301644	TV189
301644	TV235
301644	TV215
696916	TV248
696916	TV128
696916	TV185
696916	TV214
696916	TV231
696916	TV216
393500	TV185
393500	TV189
393500	TV202
393500	TV249
393500	TV138
393500	TV003
880031	TV185
880031	TV237
880031	TV232
880031	TV221
880031	TV138
880031	TV003
109141	TV239
109141	TV189
109141	TV235
109141	TV214
109141	TV215
109141	TV266
368739	TV248
368739	TV185
368739	TV189
368739	TV215
368739	TV231
368739	TV204
621623	TV259
621623	TV266
621623	TV204
621623	TV237
621623	TV232
621623	TV276
233606	TV128
233606	TV185
233606	TV266
233606	TV249
233606	TV252
233606	TV003
555611	TV189
555611	TV214
555611	TV215
555611	TV231
555611	TV201
555611	TV237
271416	TV239
271416	TV128
271416	TV235
271416	TV214
271416	TV259
271416	TV231
849434	TV189
849434	TV214
849434	TV259
849434	TV204
849434	TV276
849434	TV569
285342	TV185
285342	TV215
285342	TV201
285342	TV204
285342	TV276
285342	TV569
153572	TV234
153572	TV189
153572	TV214
153572	TV215
153572	TV204
153572	TV237
442203	TV248
442203	TV239
442203	TV128
442203	TV185
442203	TV235
442203	TV259
679287	TV128
679287	TV259
679287	TV204
679287	TV237
679287	TV569
679287	TV221
591851	TV234
591851	TV214
591851	TV237
591851	TV216
591851	TV202
591851	TV138
409959	TV128
409959	TV185
409959	TV235
409959	TV266
409959	TV231
409959	TV237
600618	TV185
600618	TV201
600618	TV237
600618	TV221
600618	TV003
600618	TV111
218736	TV214
218736	TV276
218736	TV221
218736	TV159
218736	TV252
218736	TV003
650423	TV185
650423	TV235
650423	TV216
650423	TV569
650423	TV159
650423	TV249
251844	TV128
251844	TV185
251844	TV189
251844	TV259
251844	TV266
251844	TV231
105402	TV234
105402	TV214
105402	TV569
105402	TV221
105402	TV253
105402	TV202
321727	TV231
321727	TV204
321727	TV237
321727	TV276
321727	TV569
321727	TV221
470936	TV266
470936	TV237
470936	TV276
470936	TV202
470936	TV317
470936	TV267
433332	TV185
433332	TV214
433332	TV259
433332	TV266
433332	TV231
433332	TV232
120384	TV185
120384	TV189
120384	TV215
120384	TV231
120384	TV204
120384	TV569
206061	TV189
206061	TV214
206061	TV215
206061	TV231
206061	TV204
206061	TV237
486395	TV214
486395	TV204
486395	TV237
486395	TV221
486395	TV202
486395	TV138
297900	TV234
297900	TV128
297900	TV185
297900	TV215
297900	TV266
297900	TV201
737698	TV214
737698	TV259
737698	TV266
737698	TV231
737698	TV232
737698	TV569
665121	TV185
665121	TV215
665121	TV266
665121	TV231
665121	TV216
665121	TV221
76521	TV189
76521	TV235
76521	TV214
76521	TV215
76521	TV237
76521	TV216
702283	TV185
702283	TV215
702283	TV231
702283	TV201
702283	TV237
702283	TV252
421373	TV189
421373	TV235
421373	TV214
421373	TV259
421373	TV266
421373	TV231
360319	TV235
360319	TV214
360319	TV201
360319	TV204
360319	TV237
360319	TV216
588308	TV235
588308	TV266
588308	TV201
588308	TV232
588308	TV276
588308	TV253
755930	TV128
755930	TV189
755930	TV214
755930	TV215
